availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
105;0;1;59;260;20221201174501
105;0;1;59;260;20221201175001
104;0;1;60;260;20221201175501
106;0;1;59;260;20221201180001
106;0;1;59;260;20221201180501
100;0;1;61;260;20221201181001
97;0;1;62;260;20221201181501
97;0;1;62;260;20221201182001
97;0;1;62;260;20221201182501
91;0;1;65;260;20221201183001
83;0;1;68;260;20221201183501
83;0;1;68;260;20221201184001
78;0;1;70;260;20221201184502
79;0;1;69;260;20221201185001
78;0;1;70;260;20221201185501
78;0;1;70;260;20221201190001
80;0;1;69;260;20221201190501
80;0;1;69;260;20221201191001
76;0;1;70;260;20221201191501
79;0;1;69;260;20221201192001
79;0;1;69;260;20221201192501
80;0;1;69;260;20221201193001
81;0;1;68;260;20221201193501
81;0;1;68;260;20221201194001
82;0;1;68;260;20221201194501
82;0;1;68;260;20221201195001
81;0;1;68;260;20221201195501
80;0;1;69;260;20221201200001
78;0;1;70;260;20221201200501
78;0;1;70;260;20221201201001
80;0;1;69;260;20221201201501
78;0;1;70;260;20221201202001
81;0;1;68;260;20221201202501
82;0;1;68;260;20221201203001
86;0;1;66;260;20221201203501
82;0;1;68;260;20221201204001
85;0;1;67;260;20221201204501
88;0;1;66;260;20221201205001
87;0;1;66;260;20221201205501
89;0;1;65;260;20221201210002
90;0;1;65;260;20221201210501
90;0;1;65;260;20221201211001
102;0;1;60;260;20221201211501
102;0;1;60;260;20221201212001
103;0;1;60;260;20221201212501
104;0;1;60;260;20221201213001
103;0;1;60;260;20221201213501
111;0;1;57;260;20221201214001
114;0;1;56;260;20221201214501
114;0;1;56;260;20221201215001
114;0;1;56;260;20221201215501
120;0;1;53;260;20221201220001
120;0;1;53;260;20221201220501
128;0;1;50;260;20221201221001
128;0;1;50;260;20221201221501
129;0;1;50;260;20221201222001
132;0;1;49;260;20221201222501
132;0;1;49;260;20221201223001
134;0;1;48;260;20221201223501
143;0;1;45;260;20221201224001
143;0;1;45;260;20221201224501
143;0;1;45;260;20221201225001
146;0;1;43;260;20221201225501
150;0;1;42;260;20221201230001
150;0;1;42;260;20221201230501
151;0;1;41;260;20221201231001
151;0;1;41;260;20221201231501
157;0;1;39;260;20221201232001
158;0;1;39;260;20221201232501
157;0;1;39;260;20221201233001
158;0;1;39;260;20221201233501
158;0;1;39;260;20221201234001
158;0;1;39;260;20221201234501
160;0;1;38;260;20221201235001
160;0;1;38;260;20221201235501
161;0;1;38;260;20221202000001
160;0;1;38;260;20221202000501
160;0;1;38;260;20221202001001
160;0;1;38;260;20221202001501
161;0;1;38;260;20221202002001
161;0;1;38;260;20221202002501
