availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
90;0;1;40;150;20221129171802
69;0;1;54;150;20221130203001
85;0;1;43;150;20221130150001
83;0;1;44;150;20221129170001
93;0;1;38;150;20221130042001
70;0;1;53;150;20221130205501
77;0;1;48;150;20221130175001
93;0;1;38;150;20221129175001
69;0;1;54;150;20221130195501
81;0;1;46;150;20221129165601
85;0;1;43;150;20221130121001
89;0;1;40;150;20221130023501
69;0;1;54;150;20221130204501
88;0;1;41;150;20221130090001
89;0;1;40;150;20221130091001
80;0;1;46;150;20221129193001
76;0;1;49;150;20221130190001
83;0;1;44;150;20221130172001
86;0;1;42;150;20221130142501
85;0;1;43;150;20221130121501
97;0;1;35;150;20221130051501
81;0;1;46;150;20221130173501
89;0;1;40;150;20221130022945
74;0;1;50;150;20221130185501
80;0;1;46;150;20221129191801
86;0;1;42;150;20221129183601
88;0;1;41;150;20221129181201
94;0;1;37;150;20221130071001
89;0;1;40;150;20221130032501
88;0;1;41;150;20221129224501
76;0;1;49;150;20221129204601
89;0;1;40;150;20221130014001
83;0;1;44;150;20221129200401
87;0;1;42;150;20221130233501
76;0;1;49;150;20221130184036
91;0;1;39;150;20221129172001
69;0;1;54;150;20221130202501
87;0;1;42;150;20221130230501
88;0;1;41;150;20221130124001
69;0;1;54;150;20221130203501
78;0;1;48;150;20221130171001
79;0;1;47;150;20221129211401
89;0;1;40;150;20221130010501
84;0;1;44;150;20221130151001
79;0;1;47;150;20221129184801
87;0;1;42;150;20221130124501
92;0;1;38;150;20221130074501
90;0;1;40;150;20221129180001
86;0;1;42;150;20221130130501
91;0;1;39;150;20221130004001
91;0;1;39;150;20221130035501
90;0;1;40;150;20221129172401
82;0;1;45;150;20221129223001
88;0;1;41;150;20221130112001
89;0;1;40;150;20221129232001
68;0;1;54;150;20221130222001
78;0;1;48;150;20221129185801
88;0;1;41;150;20221129181401
77;0;1;48;150;20221129210801
90;0;1;40;150;20221130115001
89;0;1;40;150;20221130013001
79;0;1;47;150;20221129214001
91;0;1;39;150;20221130040001
93;0;1;38;150;20221129173601
79;0;1;47;150;20221129213601
93;0;1;38;150;20221130062501
90;0;1;40;150;20221130093501
95;0;1;36;150;20221130044501
73;0;1;51;150;20221130190501
93;0;1;38;150;20221129175201
86;0;1;42;150;20221130152501
87;0;1;42;150;20221130141501
88;0;1;41;150;20221129182201
80;0;1;46;150;20221129212801
83;0;1;44;150;20221129200001
98;0;1;34;150;20221130060001
88;0;1;41;150;20221130110001
78;0;1;48;150;20221129190401
78;0;1;48;150;20221129190801
89;0;1;40;150;20221130105001
87;0;1;42;150;20221130231001
83;0;1;44;150;20221130164001
93;0;1;38;150;20221130080501
91;0;1;39;150;20221129175601
88;0;1;41;150;20221130085001
90;0;1;40;150;20221130034501
90;0;1;40;150;20221130033501
92;0;1;38;150;20221130074001
89;0;1;40;150;20221129230001
80;0;1;46;150;20221129203801
89;0;1;40;150;20221130115501
89;0;1;40;150;20221129233001
92;0;1;38;150;20221129172801
85;0;1;43;150;20221130145501
85;0;1;43;150;20221130160001
86;0;1;42;150;20221129170801
86;0;1;42;150;20221130143501
89;0;1;40;150;20221130010001
66;0;1;56;150;20221130214001
88;0;1;41;150;20221130111501
86;0;1;42;150;20221129171401
86;0;1;42;150;20221130153001
87;0;1;42;150;20221130232001
89;0;1;40;150;20221130100501
87;0;1;42;150;20221201001501
87;0;1;42;150;20221201002001
87;0;1;42;150;20221201002501
87;0;1;42;150;20221201003001
87;0;1;42;150;20221201003501
87;0;1;42;150;20221201004001
87;0;1;42;150;20221201004501
86;0;1;42;150;20221201005001
86;0;1;42;150;20221201005501
86;0;1;42;150;20221201010001
86;0;1;42;150;20221201010501
86;0;1;42;150;20221201011001
86;0;1;42;150;20221201011501
86;0;1;42;150;20221201012001
86;0;1;42;150;20221201012502
86;0;1;42;150;20221201013001
86;0;1;42;150;20221201013501
86;0;1;42;150;20221201014001
86;0;1;42;150;20221201014501
86;0;1;42;150;20221201015001
86;0;1;42;150;20221201015501
86;0;1;42;150;20221201020001
86;0;1;42;150;20221201020501
86;0;1;42;150;20221201021001
86;0;1;42;150;20221201021501
