availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
467;0;1;11;525;20221202030001
467;0;1;11;525;20221202030501
467;0;1;11;525;20221202031001
467;0;1;11;525;20221202031501
467;0;1;11;525;20221202032001
467;0;1;11;525;20221202032501
467;0;1;11;525;20221202033001
467;0;1;11;525;20221202033501
467;0;1;11;525;20221202034001
467;0;1;11;525;20221202034501
467;0;1;11;525;20221202035001
467;0;1;11;525;20221202035501
467;0;1;11;525;20221202040001
467;0;1;11;525;20221202040501
467;0;1;11;525;20221202041001
467;0;1;11;525;20221202041501
467;0;1;11;525;20221202042001
467;0;1;11;525;20221202042501
467;0;1;11;525;20221202043001
467;0;1;11;525;20221202043501
467;0;1;11;525;20221202044001
467;0;1;11;525;20221202044501
467;0;1;11;525;20221202045001
467;0;1;11;525;20221202045501
468;0;1;10;525;20221202050001
467;0;1;11;525;20221202050501
467;0;1;11;525;20221202051001
467;0;1;11;525;20221202051501
467;0;1;11;525;20221202052001
466;0;1;11;525;20221202052501
466;0;1;11;525;20221202053001
467;0;1;11;525;20221202053501
467;0;1;11;525;20221202054001
468;0;1;10;525;20221202054501
468;0;1;10;525;20221202055001
466;0;1;11;525;20221202055501
463;0;1;11;525;20221202060001
461;0;1;12;525;20221202060501
459;0;1;12;525;20221202061001
457;0;1;12;525;20221202061501
456;0;1;13;525;20221202062001
455;0;1;13;525;20221202062501
453;0;1;13;525;20221202063001
448;0;1;14;525;20221202063501
448;0;1;14;525;20221202064001
443;0;1;15;525;20221202064501
435;0;1;17;525;20221202065001
435;0;1;17;525;20221202065501
433;0;1;17;525;20221202070001
425;0;1;19;525;20221202070501
425;0;1;19;525;20221202071001
416;0;1;20;525;20221202071501
416;0;1;20;525;20221202072001
414;0;1;21;525;20221202072501
405;0;1;22;525;20221202073001
400;0;1;23;525;20221202073501
391;0;1;25;525;20221202074001
391;0;1;25;525;20221202074501
376;0;1;28;525;20221202075001
390;0;1;25;525;20221202075501
361;0;1;31;525;20221202080001
353;0;1;32;525;20221202080501
346;0;1;34;525;20221202081001
336;0;1;36;525;20221202081501
336;0;1;36;525;20221202082001
328;0;1;37;525;20221202082501
330;0;1;37;525;20221202083001
327;0;1;37;525;20221202083501
322;0;1;38;525;20221202084001
321;0;1;38;525;20221202084501
320;0;1;39;525;20221202085001
318;0;1;39;525;20221202085501
320;0;1;39;525;20221202090001
312;0;1;40;525;20221202090501
305;0;1;41;525;20221202091001
306;0;1;41;525;20221202091501
306;0;1;41;525;20221202092001
304;0;1;42;525;20221202092501
304;0;1;42;525;20221202093001
301;0;1;42;525;20221202093501
301;0;1;42;525;20221202094001
301;0;1;42;525;20221202094501
297;0;1;43;525;20221202095001
